onset	duration	trial_type	value	sample	dropped	drop reason
52.6278	0.0	pain	1	526278	0	n/a
54.1851	0.0	pain	1	541851	0	n/a
55.873	0.0	pain	1	558730	0	n/a
57.5552	0.0	pain	1	575552	0	n/a
59.1944	0.0	pain	1	591944	0	n/a
60.8106	0.0	pain	1	608106	0	n/a
62.5307	0.0	pain	1	625307	0	n/a
64.2379	0.0	pain	1	642379	0	n/a
65.928	0.0	pain	1	659280	0	n/a
67.6494	0.0	pain	1	676494	0	n/a
69.3773	0.0	pain	1	693773	0	n/a
10.0656	0.0	pain	1	100656	0	n/a
11.6809	0.0	pain	1	116809	0	n/a
13.3272	0.0	pain	1	133272	0	n/a
14.9301	0.0	pain	1	149301	0	n/a
16.5076	0.0	pain	1	165076	0	n/a
18.1795	0.0	pain	1	181795	0	n/a
19.888	0.0	pain	1	198880	0	n/a
21.6301	0.0	pain	1	216301	0	n/a
23.3472	0.0	pain	1	233472	0	n/a
25.0881	0.0	pain	1	250881	0	n/a
26.6803	0.0	pain	1	266803	0	n/a
28.4195	0.0	pain	1	284195	0	n/a
30.1417	0.0	pain	1	301417	0	n/a
31.7411	0.0	pain	1	317411	0	n/a
33.431	0.0	pain	1	334310	0	n/a
35.0442	0.0	pain	1	350442	0	n/a
36.6685	0.0	pain	1	366685	0	n/a
38.3155	0.0	pain	1	383155	0	n/a
40.0539	0.0	pain	1	400539	0	n/a
41.6149	0.0	pain	1	416149	0	n/a
43.281	0.0	pain	1	432810	0	n/a
44.8522	0.0	pain	1	448522	0	n/a
46.5823	0.0	pain	1	465823	0	n/a
48.2878	0.0	pain	1	482878	0	n/a
49.9229	0.0	pain	1	499229	0	n/a
51.629	0.0	pain	1	516290	0	n/a
53.2402	0.0	pain	1	532402	0	n/a
54.9403	0.0	pain	1	549403	0	n/a
56.4985	0.0	pain	1	564985	0	n/a
58.2297	0.0	pain	1	582297	0	n/a
59.8635	0.0	pain	1	598635	0	n/a
61.6107	0.0	pain	1	616107	0	n/a
63.3302	0.0	pain	1	633302	0	n/a
64.8851	0.0	pain	1	648851	0	n/a
66.5592	0.0	pain	1	665592	0	n/a
68.1684	0.0	pain	1	681684	0	n/a
14.4674	0.0	pain	1	144674	0	n/a
16.0565	0.0	pain	1	160565	0	n/a
17.6937	0.0	pain	1	176937	0	n/a
19.4179	0.0	pain	1	194179	0	n/a
21.116	0.0	pain	1	211160	0	n/a
22.7175	0.0	pain	1	227175	0	n/a
24.3913	0.0	pain	1	243913	0	n/a
25.9938	0.0	pain	1	259938	0	n/a
27.56	0.0	pain	1	275600	0	n/a
29.2519	0.0	pain	1	292519	0	n/a
30.963	0.0	pain	1	309630	0	n/a
32.6795	0.0	pain	1	326795	0	n/a
34.3603	0.0	pain	1	343603	0	n/a
35.9205	0.0	pain	1	359205	0	n/a
37.4909	0.0	pain	1	374909	0	n/a
39.102	0.0	pain	1	391020	0	n/a
40.7369	0.0	pain	1	407369	0	n/a
42.3784	0.0	pain	1	423784	0	n/a
43.9872	0.0	pain	1	439872	0	n/a
45.7294	0.0	pain	1	457294	0	n/a
47.3148	0.0	pain	1	473148	0	n/a
48.9618	0.0	pain	1	489618	0	n/a
50.5522	0.0	pain	1	505522	0	n/a
52.2463	0.0	pain	1	522463	0	n/a
53.8092	0.0	pain	1	538092	0	n/a
55.4664	0.0	pain	1	554664	0	n/a
57.1306	0.0	pain	1	571306	0	n/a
58.7148	0.0	pain	1	587148	0	n/a
60.3492	0.0	pain	1	603492	0	n/a
61.9081	0.0	pain	1	619081	0	n/a
63.5774	0.0	pain	1	635774	0	n/a
65.2206	0.0	pain	1	652206	0	n/a
66.8457	0.0	pain	1	668457	0	n/a
68.5411	0.0	pain	1	685411	0	n/a
70.277	0.0	pain	1	702770	0	n/a
71.9862	0.0	pain	1	719862	0	n/a
12.1571	0.0	pain	1	121571	0	n/a
13.8013	0.0	pain	1	138013	0	n/a
15.4867	0.0	pain	1	154867	0	n/a
17.2046	0.0	pain	1	172046	0	n/a
18.8338	0.0	pain	1	188338	0	n/a
20.5089	0.0	pain	1	205089	0	n/a
22.118	0.0	pain	1	221180	0	n/a
23.7544	0.0	pain	1	237544	0	n/a
25.3894	0.0	pain	1	253894	0	n/a
27.0126	0.0	pain	1	270126	0	n/a
28.6529	0.0	pain	1	286529	0	n/a
30.3719	0.0	pain	1	303719	0	n/a
32.0673	0.0	pain	1	320673	0	n/a
33.7003	0.0	pain	1	337003	0	n/a
35.4095	0.0	pain	1	354095	0	n/a
36.9935	0.0	pain	1	369935	0	n/a
38.7159	0.0	pain	1	387159	0	n/a
40.2698	0.0	pain	1	402698	0	n/a
41.8633	0.0	pain	1	418633	0	n/a
43.4483	0.0	pain	1	434483	0	n/a
45.1403	0.0	pain	1	451403	0	n/a
46.7447	0.0	pain	1	467447	0	n/a
48.2957	0.0	pain	1	482957	0	n/a
49.949	0.0	pain	1	499490	0	n/a
51.6842	0.0	pain	1	516842	0	n/a
53.3634	0.0	pain	1	533634	0	n/a
55.0696	0.0	pain	1	550696	0	n/a
56.6955	0.0	pain	1	566955	0	n/a
58.3146	0.0	pain	1	583146	0	n/a
59.988	0.0	pain	1	599880	0	n/a
61.7042	0.0	pain	1	617042	0	n/a
63.3516	0.0	pain	1	633516	0	n/a
65.0124	0.0	pain	1	650124	0	n/a
66.7435	0.0	pain	1	667435	0	n/a
68.304	0.0	pain	1	683040	0	n/a
69.9938	0.0	pain	1	699938	0	n/a
10.286	0.0	pain	1	102860	0	n/a
11.9361	0.0	pain	1	119361	0	n/a
13.5463	0.0	pain	1	135463	0	n/a
15.1375	0.0	pain	1	151375	0	n/a
16.8387	0.0	pain	1	168387	0	n/a
18.505	0.0	pain	1	185050	0	n/a
20.2231	0.0	pain	1	202231	0	n/a
21.8244	0.0	pain	1	218244	0	n/a
23.5473	0.0	pain	1	235473	0	n/a
25.2775	0.0	pain	1	252775	0	n/a
26.8906	0.0	pain	1	268906	0	n/a
28.596	0.0	pain	1	285960	0	n/a
30.2789	0.0	pain	1	302789	0	n/a
31.995	0.0	pain	1	319950	0	n/a
33.6191	0.0	pain	1	336191	0	n/a
35.1946	0.0	pain	1	351946	0	n/a
36.8317	0.0	pain	1	368317	0	n/a
38.4881	0.0	pain	1	384881	0	n/a
40.0769	0.0	pain	1	400769	0	n/a
41.7791	0.0	pain	1	417791	0	n/a
43.4995	0.0	pain	1	434995	0	n/a
45.1174	0.0	pain	1	451174	0	n/a
46.6806	0.0	pain	1	466806	0	n/a
48.239	0.0	pain	1	482390	0	n/a
49.9649	0.0	pain	1	499649	0	n/a
51.5634	0.0	pain	1	515634	0	n/a
53.2572	0.0	pain	1	532572	0	n/a
54.9677	0.0	pain	1	549677	0	n/a
56.6987	0.0	pain	1	566987	0	n/a
58.3707	0.0	pain	1	583707	0	n/a
59.9269	0.0	pain	1	599269	0	n/a
61.563	0.0	pain	1	615630	0	n/a
63.2802	0.0	pain	1	632802	0	n/a
64.8766	0.0	pain	1	648766	0	n/a
66.6275	0.0	pain	1	666275	0	n/a
68.3627	0.0	pain	1	683627	0	n/a
9.8389	0.0	pain	1	98389	0	n/a
11.443	0.0	pain	1	114430	0	n/a
13.1203	0.0	pain	1	131203	0	n/a
14.7994	0.0	pain	1	147994	0	n/a
16.5325	0.0	pain	1	165325	0	n/a
18.1346	0.0	pain	1	181346	0	n/a
19.8441	0.0	pain	1	198441	0	n/a
21.5053	0.0	pain	1	215053	0	n/a
23.2273	0.0	pain	1	232273	0	n/a
24.8564	0.0	pain	1	248564	0	n/a
26.4218	0.0	pain	1	264218	0	n/a
28.0617	0.0	pain	1	280617	0	n/a
29.6789	0.0	pain	1	296789	0	n/a
31.43	0.0	pain	1	314300	0	n/a
33.0042	0.0	pain	1	330042	0	n/a
34.6403	0.0	pain	1	346403	0	n/a
36.3558	0.0	pain	1	363558	0	n/a
37.9588	0.0	pain	1	379588	0	n/a
39.6279	0.0	pain	1	396279	0	n/a
41.288	0.0	pain	1	412880	0	n/a
42.8722	0.0	pain	1	428722	0	n/a
44.5026	0.0	pain	1	445026	0	n/a
46.1165	0.0	pain	1	461165	0	n/a
47.7736	0.0	pain	1	477736	0	n/a
49.4128	0.0	pain	1	494128	0	n/a
50.9652	0.0	pain	1	509652	0	n/a
52.5195	0.0	pain	1	525195	0	n/a
54.1083	0.0	pain	1	541083	0	n/a
55.7614	0.0	pain	1	557614	0	n/a
57.5069	0.0	pain	1	575069	0	n/a
59.0617	0.0	pain	1	590617	0	n/a
60.6549	0.0	pain	1	606549	0	n/a
62.2174	0.0	pain	1	622174	0	n/a
63.9523	0.0	pain	1	639523	0	n/a
65.6074	0.0	pain	1	656074	0	n/a
67.2856	0.0	pain	1	672856	0	n/a
9.4814	0.0	pain	1	94814	0	n/a
11.1466	0.0	pain	1	111466	0	n/a
12.708	0.0	pain	1	127080	0	n/a
14.2702	0.0	pain	1	142702	0	n/a
15.9831	0.0	pain	1	159831	0	n/a
17.5742	0.0	pain	1	175742	0	n/a
19.2284	0.0	pain	1	192284	0	n/a
20.9588	0.0	pain	1	209588	0	n/a
22.6276	0.0	pain	1	226276	0	n/a
24.3441	0.0	pain	1	243441	0	n/a
26.026	0.0	pain	1	260260	0	n/a
27.7384	0.0	pain	1	277384	0	n/a
29.4455	0.0	pain	1	294455	0	n/a
31.1545	0.0	pain	1	311545	0	n/a
32.7719	0.0	pain	1	327719	0	n/a
34.4521	0.0	pain	1	344521	0	n/a
36.1289	0.0	pain	1	361289	0	n/a
37.8554	0.0	pain	1	378554	0	n/a
39.4905	0.0	pain	1	394905	0	n/a
41.2247	0.0	pain	1	412247	0	n/a
42.9116	0.0	pain	1	429116	0	n/a
44.653	0.0	pain	1	446530	0	n/a
46.2269	0.0	pain	1	462269	0	n/a
47.8731	0.0	pain	1	478731	0	n/a
49.5171	0.0	pain	1	495171	0	n/a
51.1016	0.0	pain	1	511016	0	n/a
52.7535	0.0	pain	1	527535	0	n/a
54.4027	0.0	pain	1	544027	0	n/a
56.0559	0.0	pain	1	560559	0	n/a
57.609	0.0	pain	1	576090	0	n/a
59.2565	0.0	pain	1	592565	0	n/a
60.9936	0.0	pain	1	609936	0	n/a
62.6608	0.0	pain	1	626608	0	n/a
64.2767	0.0	pain	1	642767	0	n/a
65.9708	0.0	pain	1	659708	0	n/a
67.6713	0.0	pain	1	676713	0	n/a
