onset	duration	trial_type	value	sample	dropped	drop reason
30.6105	0.0	pain	1	306105	0	n/a
32.2889	0.0	pain	1	322889	0	n/a
33.989	0.0	pain	1	339890	0	n/a
35.5722	0.0	pain	1	355722	0	n/a
37.1503	0.0	pain	1	371503	0	n/a
38.7759	0.0	pain	1	387759	0	n/a
40.4218	0.0	pain	1	404218	0	n/a
42.025	0.0	pain	1	420250	0	n/a
43.6571	0.0	pain	1	436571	0	n/a
45.2436	0.0	pain	1	452436	0	n/a
46.8394	0.0	pain	1	468394	0	n/a
48.3928	0.0	pain	1	483928	0	n/a
49.9548	0.0	pain	1	499548	0	n/a
51.641	0.0	pain	1	516410	0	n/a
53.2214	0.0	pain	1	532214	0	n/a
54.9096	0.0	pain	1	549096	0	n/a
56.4678	0.0	pain	1	564678	0	n/a
58.1629	0.0	pain	1	581629	0	n/a
59.8798	0.0	pain	1	598798	0	n/a
61.625	0.0	pain	1	616250	0	n/a
63.3444	0.0	pain	1	633444	0	n/a
64.9433	0.0	pain	1	649433	0	n/a
4.0478	0.0	pain	1	40478	0	n/a
5.6346	0.0	pain	1	56346	0	n/a
7.2961	0.0	pain	1	72961	0	n/a
8.916	0.0	pain	1	89160	0	n/a
10.5581	0.0	pain	1	105581	0	n/a
12.1876	0.0	pain	1	121876	0	n/a
13.7765	0.0	pain	1	137765	0	n/a
15.4197	0.0	pain	1	154197	0	n/a
17.0511	0.0	pain	1	170511	0	n/a
18.6531	0.0	pain	1	186531	0	n/a
20.3655	0.0	pain	1	203655	0	n/a
22.0037	0.0	pain	1	220037	0	n/a
23.5966	0.0	pain	1	235966	0	n/a
25.2719	0.0	pain	1	252719	0	n/a
26.8349	0.0	pain	1	268349	0	n/a
28.518	0.0	pain	1	285180	0	n/a
30.2112	0.0	pain	1	302112	0	n/a
31.8707	0.0	pain	1	318707	0	n/a
33.4389	0.0	pain	1	334389	0	n/a
35.1257	0.0	pain	1	351257	0	n/a
36.86	0.0	pain	1	368600	0	n/a
38.5762	0.0	pain	1	385762	0	n/a
40.1572	0.0	pain	1	401572	0	n/a
41.8313	0.0	pain	1	418313	0	n/a
43.5565	0.0	pain	1	435565	0	n/a
45.201	0.0	pain	1	452010	0	n/a
46.7719	0.0	pain	1	467719	0	n/a
48.3262	0.0	pain	1	483262	0	n/a
49.8783	0.0	pain	1	498783	0	n/a
51.6156	0.0	pain	1	516156	0	n/a
53.2796	0.0	pain	1	532796	0	n/a
54.9017	0.0	pain	1	549017	0	n/a
56.5982	0.0	pain	1	565982	0	n/a
58.256	0.0	pain	1	582560	0	n/a
59.8331	0.0	pain	1	598331	0	n/a
61.4073	0.0	pain	1	614073	0	n/a
5.3649	0.0	pain	1	53649	0	n/a
7.039	0.0	pain	1	70390	0	n/a
8.6578	0.0	pain	1	86578	0	n/a
10.2503	0.0	pain	1	102503	0	n/a
11.9962	0.0	pain	1	119962	0	n/a
13.6334	0.0	pain	1	136334	0	n/a
15.2807	0.0	pain	1	152807	0	n/a
17.0239	0.0	pain	1	170239	0	n/a
18.7728	0.0	pain	1	187728	0	n/a
20.3453	0.0	pain	1	203453	0	n/a
21.9306	0.0	pain	1	219306	0	n/a
23.618	0.0	pain	1	236180	0	n/a
25.3209	0.0	pain	1	253209	0	n/a
26.873	0.0	pain	1	268730	0	n/a
28.5092	0.0	pain	1	285092	0	n/a
30.1186	0.0	pain	1	301186	0	n/a
31.6857	0.0	pain	1	316857	0	n/a
33.277	0.0	pain	1	332770	0	n/a
34.9852	0.0	pain	1	349852	0	n/a
36.6902	0.0	pain	1	366902	0	n/a
38.3182	0.0	pain	1	383182	0	n/a
39.9833	0.0	pain	1	399833	0	n/a
41.6925	0.0	pain	1	416925	0	n/a
43.4257	0.0	pain	1	434257	0	n/a
45.1181	0.0	pain	1	451181	0	n/a
46.7561	0.0	pain	1	467561	0	n/a
48.4674	0.0	pain	1	484674	0	n/a
50.1113	0.0	pain	1	501113	0	n/a
51.7016	0.0	pain	1	517016	0	n/a
53.4161	0.0	pain	1	534161	0	n/a
55.0501	0.0	pain	1	550501	0	n/a
56.6815	0.0	pain	1	566815	0	n/a
58.3884	0.0	pain	1	583884	0	n/a
60.0218	0.0	pain	1	600218	0	n/a
61.7598	0.0	pain	1	617598	0	n/a
63.323	0.0	pain	1	633230	0	n/a
3.6481	0.0	Abort	99	36481	1	LASER ABORT
30.498	0.0	pain	1	304980	0	n/a
32.0594	0.0	Abort	99	320594	1	LASER ABORT
90.9922	0.0	Abort	99	909922	1	LASER ABORT
95.7538	0.0	Abort	99	957538	1	LASER ABORT
104.5239	0.0	Abort	99	1045239	1	LASER ABORT
147.2809	0.0	Abort	99	1472809	1	LASER ABORT
5.0898	0.0	pain	1	50898	0	n/a
6.7359	0.0	pain	1	67359	0	n/a
8.3962	0.0	pain	1	83962	0	n/a
10.0473	0.0	Abort	99	100473	1	LASER ABORT
26.6542	0.0	Abort	99	266542	1	LASER ABORT
124.131	0.0	Abort	99	1241310	1	LASER ABORT
