onset	duration	trial_type	value	sample	dropped	drop reason
7.5394	0.0	pain	1	75394	0	n/a
9.2322	0.0	pain	1	92322	0	n/a
10.8496	0.0	pain	1	108496	0	n/a
12.4716	0.0	pain	1	124716	0	n/a
14.0747	0.0	pain	1	140747	0	n/a
15.7052	0.0	pain	1	157052	0	n/a
17.2581	0.0	pain	1	172581	0	n/a
18.9802	0.0	pain	1	189802	0	n/a
20.5814	0.0	pain	1	205814	0	n/a
22.2139	0.0	pain	1	222139	0	n/a
23.883	0.0	pain	1	238830	0	n/a
25.5118	0.0	pain	1	255118	0	n/a
27.1353	0.0	pain	1	271353	0	n/a
28.8803	0.0	Abort	99	288803	1	LASER ABORT
34.7033	0.0	Abort	99	347033	1	LASER ABORT
38.525	0.0	Abort	99	385250	1	LASER ABORT
61.1769	0.0	pain	1	611769	0	n/a
62.7707	0.0	pain	1	627707	0	n/a
64.344	0.0	pain	1	643440	0	n/a
66.0413	0.0	pain	1	660413	0	n/a
67.7013	0.0	pain	1	677013	0	n/a
69.3733	0.0	pain	1	693733	0	n/a
71.0474	0.0	pain	1	710474	0	n/a
72.7857	0.0	pain	1	727857	0	n/a
74.3748	0.0	pain	1	743748	0	n/a
76.0652	0.0	pain	1	760652	0	n/a
77.8042	0.0	Abort	99	778042	1	LASER ABORT
84.1327	0.0	Abort	99	841327	1	LASER ABORT
91.5839	0.0	pain	1	915839	0	n/a
93.2365	0.0	pain	1	932365	0	n/a
94.9603	0.0	pain	1	949603	0	n/a
96.6358	0.0	pain	1	966358	0	n/a
98.2307	0.0	pain	1	982307	0	n/a
2.4197	0.0	pain	1	24197	0	n/a
4.0188	0.0	pain	1	40188	0	n/a
5.635	0.0	pain	1	56350	0	n/a
7.2524	0.0	pain	1	72524	0	n/a
8.9483	0.0	pain	1	89483	0	n/a
10.5335	0.0	pain	1	105335	0	n/a
12.1206	0.0	pain	1	121206	0	n/a
13.6951	0.0	pain	1	136951	0	n/a
15.388	0.0	pain	1	153880	0	n/a
17.0951	0.0	pain	1	170951	0	n/a
18.6783	0.0	pain	1	186783	0	n/a
20.2357	0.0	pain	1	202357	0	n/a
21.9678	0.0	pain	1	219678	0	n/a
23.6602	0.0	pain	1	236602	0	n/a
25.3901	0.0	pain	1	253901	0	n/a
27.0673	0.0	pain	1	270673	0	n/a
28.6604	0.0	pain	1	286604	0	n/a
30.2136	0.0	pain	1	302136	0	n/a
31.8597	0.0	pain	1	318597	0	n/a
33.4209	0.0	pain	1	334209	0	n/a
35.1711	0.0	pain	1	351711	0	n/a
36.9004	0.0	pain	1	369004	0	n/a
38.4524	0.0	pain	1	384524	0	n/a
40.1405	0.0	pain	1	401405	0	n/a
41.869	0.0	pain	1	418690	0	n/a
43.4229	0.0	pain	1	434229	0	n/a
45.0022	0.0	pain	1	450022	0	n/a
46.7222	0.0	pain	1	467222	0	n/a
48.4654	0.0	pain	1	484654	0	n/a
50.1628	0.0	pain	1	501628	0	n/a
51.841	0.0	pain	1	518410	0	n/a
53.5249	0.0	pain	1	535249	0	n/a
55.0893	0.0	pain	1	550893	0	n/a
56.6935	0.0	pain	1	566935	0	n/a
58.3127	0.0	pain	1	583127	0	n/a
59.9545	0.0	pain	1	599545	0	n/a
5.617	0.0	pain	1	56170	0	n/a
7.3103	0.0	pain	1	73103	0	n/a
8.9032	0.0	pain	1	89032	0	n/a
10.4896	0.0	pain	1	104896	0	n/a
12.0795	0.0	pain	1	120795	0	n/a
13.7257	0.0	pain	1	137257	0	n/a
15.363	0.0	pain	1	153630	0	n/a
16.9604	0.0	pain	1	169604	0	n/a
18.5782	0.0	pain	1	185782	0	n/a
20.1885	0.0	pain	1	201885	0	n/a
21.7568	0.0	pain	1	217568	0	n/a
23.4697	0.0	pain	1	234697	0	n/a
25.0959	0.0	pain	1	250959	0	n/a
26.7373	0.0	pain	1	267373	0	n/a
28.4472	0.0	pain	1	284472	0	n/a
30.1976	0.0	pain	1	301976	0	n/a
31.9395	0.0	pain	1	319395	0	n/a
33.6337	0.0	pain	1	336337	0	n/a
35.2458	0.0	pain	1	352458	0	n/a
36.865	0.0	pain	1	368650	0	n/a
38.5764	0.0	pain	1	385764	0	n/a
40.1365	0.0	pain	1	401365	0	n/a
41.7217	0.0	pain	1	417217	0	n/a
43.4532	0.0	pain	1	434532	0	n/a
45.1623	0.0	pain	1	451623	0	n/a
46.7863	0.0	pain	1	467863	0	n/a
48.5335	0.0	pain	1	485335	0	n/a
50.2327	0.0	pain	1	502327	0	n/a
51.9571	0.0	pain	1	519571	0	n/a
53.5309	0.0	pain	1	535309	0	n/a
55.0971	0.0	pain	1	550971	0	n/a
56.6622	0.0	pain	1	566622	0	n/a
58.4054	0.0	pain	1	584054	0	n/a
60.1175	0.0	pain	1	601175	0	n/a
61.687	0.0	pain	1	616870	0	n/a
63.3489	0.0	pain	1	633489	0	n/a
2.7026	0.0	Abort	99	27026	1	LASER ABORT
22.215	0.0	pain	1	222150	0	n/a
23.8071	0.0	Abort	99	238071	1	LASER ABORT
35.2907	0.0	pain	1	352907	0	n/a
36.8859	0.0	pain	1	368859	0	n/a
38.4422	0.0	pain	1	384422	0	n/a
40.1925	0.0	pain	1	401925	0	n/a
41.9256	0.0	pain	1	419256	0	n/a
43.6388	0.0	pain	1	436388	0	n/a
45.2077	0.0	pain	1	452077	0	n/a
46.8339	0.0	pain	1	468339	0	n/a
48.399	0.0	pain	1	483990	0	n/a
50.0832	0.0	pain	1	500832	0	n/a
51.6496	0.0	pain	1	516496	0	n/a
53.3545	0.0	pain	1	533545	0	n/a
55.0899	0.0	pain	1	550899	0	n/a
56.8012	0.0	pain	1	568012	0	n/a
58.4623	0.0	pain	1	584623	0	n/a
60.0854	0.0	pain	1	600854	0	n/a
61.7757	0.0	pain	1	617757	0	n/a
63.4308	0.0	pain	1	634308	0	n/a
64.9842	0.0	pain	1	649842	0	n/a
66.5632	0.0	pain	1	665632	0	n/a
68.2123	0.0	pain	1	682123	0	n/a
69.8668	0.0	pain	1	698668	0	n/a
71.5467	0.0	pain	1	715467	0	n/a
73.2911	0.0	pain	1	732911	0	n/a
74.879	0.0	pain	1	748790	0	n/a
76.4921	0.0	pain	1	764921	0	n/a
78.1066	0.0	pain	1	781066	0	n/a
79.7184	0.0	pain	1	797184	0	n/a
81.4126	0.0	pain	1	814126	0	n/a
83.017	0.0	pain	1	830170	0	n/a
84.569	0.0	pain	1	845690	0	n/a
86.2993	0.0	pain	1	862993	0	n/a
87.9672	0.0	pain	1	879672	0	n/a
3.9467	0.0	pain	1	39467	0	n/a
5.6019	0.0	pain	1	56019	0	n/a
7.17	0.0	pain	1	71700	0	n/a
8.7372	0.0	pain	1	87372	0	n/a
10.4106	0.0	pain	1	104106	0	n/a
12.0585	0.0	pain	1	120585	0	n/a
13.7937	0.0	pain	1	137937	0	n/a
15.4149	0.0	pain	1	154149	0	n/a
17.0794	0.0	pain	1	170794	0	n/a
18.6342	0.0	pain	1	186342	0	n/a
20.2907	0.0	pain	1	202907	0	n/a
21.9539	0.0	pain	1	219539	0	n/a
23.67	0.0	pain	1	236700	0	n/a
25.2739	0.0	pain	1	252739	0	n/a
26.8855	0.0	pain	1	268855	0	n/a
28.5774	0.0	pain	1	285774	0	n/a
30.2638	0.0	pain	1	302638	0	n/a
31.849	0.0	pain	1	318490	0	n/a
33.486	0.0	pain	1	334860	0	n/a
35.2151	0.0	pain	1	352151	0	n/a
36.9205	0.0	pain	1	369205	0	n/a
38.6264	0.0	pain	1	386264	0	n/a
40.1898	0.0	pain	1	401898	0	n/a
41.7541	0.0	pain	1	417541	0	n/a
43.361	0.0	pain	1	433610	0	n/a
45.0001	0.0	pain	1	450001	0	n/a
46.6875	0.0	pain	1	466875	0	n/a
48.3235	0.0	pain	1	483235	0	n/a
50.013	0.0	pain	1	500130	0	n/a
51.603	0.0	pain	1	516030	0	n/a
53.203	0.0	pain	1	532030	0	n/a
54.8992	0.0	pain	1	548992	0	n/a
56.4684	0.0	pain	1	564684	0	n/a
58.0268	0.0	pain	1	580268	0	n/a
59.6107	0.0	pain	1	596107	0	n/a
61.2949	0.0	pain	1	612949	0	n/a
6.8644	0.0	pain	1	68644	0	n/a
8.4256	0.0	pain	1	84256	0	n/a
10.138	0.0	pain	1	101380	0	n/a
11.8522	0.0	pain	1	118522	0	n/a
13.4043	0.0	pain	1	134043	0	n/a
15.1212	0.0	pain	1	151212	0	n/a
16.7164	0.0	pain	1	167164	0	n/a
18.3396	0.0	pain	1	183396	0	n/a
20.005	0.0	pain	1	200050	0	n/a
21.7469	0.0	pain	1	217469	0	n/a
23.424	0.0	pain	1	234240	0	n/a
25.0734	0.0	pain	1	250734	0	n/a
26.8205	0.0	pain	1	268205	0	n/a
28.4287	0.0	pain	1	284287	0	n/a
30.1538	0.0	pain	1	301538	0	n/a
31.716	0.0	pain	1	317160	0	n/a
33.4553	0.0	pain	1	334553	0	n/a
35.0624	0.0	pain	1	350624	0	n/a
36.6735	0.0	pain	1	366735	0	n/a
38.422	0.0	Abort	99	384220	1	LASER ABORT
71.2206	0.0	pain	1	712206	0	n/a
72.9222	0.0	pain	1	729222	0	n/a
74.493	0.0	pain	1	744930	0	n/a
76.1451	0.0	pain	1	761451	0	n/a
77.8406	0.0	pain	1	778406	0	n/a
79.5915	0.0	pain	1	795915	0	n/a
81.3266	0.0	pain	1	813266	0	n/a
82.9908	0.0	pain	1	829908	0	n/a
84.6482	0.0	pain	1	846482	0	n/a
86.3472	0.0	pain	1	863472	0	n/a
87.9824	0.0	pain	1	879824	0	n/a
89.6376	0.0	pain	1	896376	0	n/a
91.2551	0.0	pain	1	912551	0	n/a
92.875	0.0	pain	1	928750	0	n/a
94.5173	0.0	pain	1	945173	0	n/a
96.1513	0.0	pain	1	961513	0	n/a
1.2783	0.0	pain	1	12783	0	n/a
3.0287	0.0	Abort	99	30287	1	LASER ABORT
11.8413	0.0	pain	1	118413	0	n/a
13.5355	0.0	Abort	99	135355	1	LASER ABORT
22.5047	0.0	pain	1	225047	0	n/a
24.1021	0.0	Abort	99	241021	1	LASER ABORT
