onset	duration	trial_type	value	sample	dropped	drop reason
29.6428	0.0	pain	1	296428	0	n/a
31.3199	0.0	pain	1	313199	0	n/a
32.9812	0.0	pain	1	329812	0	n/a
34.6294	0.0	pain	1	346294	0	n/a
36.3385	0.0	pain	1	363385	0	n/a
37.9307	0.0	pain	1	379307	0	n/a
39.5071	0.0	pain	1	395071	0	n/a
41.1562	0.0	pain	1	411562	0	n/a
42.8481	0.0	pain	1	428481	0	n/a
44.4592	0.0	pain	1	444592	0	n/a
46.1664	0.0	pain	1	461664	0	n/a
47.8246	0.0	pain	1	478246	0	n/a
49.4517	0.0	pain	1	494517	0	n/a
51.1281	0.0	pain	1	511281	0	n/a
52.8253	0.0	pain	1	528253	0	n/a
54.3945	0.0	pain	1	543945	0	n/a
56.0544	0.0	pain	1	560544	0	n/a
57.7275	0.0	pain	1	577275	0	n/a
59.4189	0.0	pain	1	594189	0	n/a
61.1638	0.0	pain	1	611638	0	n/a
4.4314	0.0	pain	1	44314	0	n/a
6.0276	0.0	pain	1	60276	0	n/a
7.6201	0.0	pain	1	76201	0	n/a
9.3522	0.0	pain	1	93522	0	n/a
11.0731	0.0	pain	1	110731	0	n/a
12.7583	0.0	pain	1	127583	0	n/a
14.3645	0.0	pain	1	143645	0	n/a
15.9797	0.0	pain	1	159797	1	MAN REJECT PRE ICA
17.5691	0.0	pain	1	175691	0	n/a
19.191	0.0	pain	1	191910	0	n/a
20.8474	0.0	pain	1	208474	0	n/a
22.5723	0.0	pain	1	225723	0	n/a
24.2816	0.0	pain	1	242816	0	n/a
25.8367	0.0	pain	1	258367	1	MAN REJECT PRE ICA
27.4318	0.0	pain	1	274318	0	n/a
29.1822	0.0	pain	1	291822	0	n/a
30.8921	0.0	pain	1	308921	0	n/a
32.5823	0.0	pain	1	325823	0	n/a
34.1937	0.0	pain	1	341937	0	n/a
35.7906	0.0	pain	1	357906	0	n/a
37.5268	0.0	pain	1	375268	0	n/a
39.1602	0.0	pain	1	391602	0	n/a
40.8412	0.0	pain	1	408412	0	n/a
42.4952	0.0	pain	1	424952	0	n/a
44.2097	0.0	pain	1	442097	0	n/a
45.8306	0.0	pain	1	458306	0	n/a
47.4177	0.0	pain	1	474177	0	n/a
49.1302	0.0	pain	1	491302	0	n/a
50.7151	0.0	pain	1	507151	0	n/a
52.4103	0.0	pain	1	524103	0	n/a
54.1064	0.0	pain	1	541064	0	n/a
55.6607	0.0	pain	1	556607	0	n/a
57.316	0.0	pain	1	573160	0	n/a
58.8909	0.0	pain	1	588909	0	n/a
60.6113	0.0	pain	1	606113	0	n/a
62.2144	0.0	pain	1	622144	0	n/a
5.9812	0.0	pain	1	59812	0	n/a
7.6155	0.0	pain	1	76155	0	n/a
9.2818	0.0	pain	1	92818	0	n/a
10.9777	0.0	pain	1	109777	0	n/a
12.6612	0.0	pain	1	126612	0	n/a
14.3331	0.0	pain	1	143331	0	n/a
16.0232	0.0	pain	1	160232	0	n/a
17.6756	0.0	pain	1	176756	0	n/a
19.3946	0.0	pain	1	193946	0	n/a
21.0187	0.0	pain	1	210187	0	n/a
22.6229	0.0	pain	1	226229	0	n/a
24.2491	0.0	pain	1	242491	0	n/a
25.9193	0.0	pain	1	259193	0	n/a
27.6357	0.0	pain	1	276357	0	n/a
29.3356	0.0	pain	1	293356	0	n/a
30.9901	0.0	pain	1	309901	0	n/a
32.6749	0.0	pain	1	326749	0	n/a
34.3681	0.0	pain	1	343681	0	n/a
35.9465	0.0	pain	1	359465	0	n/a
37.5175	0.0	pain	1	375175	0	n/a
39.2046	0.0	pain	1	392046	0	n/a
40.9549	0.0	pain	1	409549	0	n/a
42.6702	0.0	pain	1	426702	0	n/a
44.2504	0.0	pain	1	442504	0	n/a
45.9745	0.0	pain	1	459745	0	n/a
47.5484	0.0	pain	1	475484	0	n/a
49.1816	0.0	pain	1	491816	0	n/a
50.8437	0.0	pain	1	508437	0	n/a
52.3972	0.0	pain	1	523972	0	n/a
54.0	0.0	pain	1	540000	0	n/a
55.6645	0.0	pain	1	556645	0	n/a
57.3637	0.0	pain	1	573637	0	n/a
59.0576	0.0	pain	1	590576	0	n/a
60.7998	0.0	pain	1	607998	0	n/a
62.518	0.0	pain	1	625180	0	n/a
64.0971	0.0	pain	1	640971	0	n/a
6.196	0.0	pain	1	61960	0	n/a
7.8011	0.0	pain	1	78011	0	n/a
9.5083	0.0	pain	1	95083	0	n/a
11.1725	0.0	pain	1	111725	0	n/a
12.7287	0.0	pain	1	127287	0	n/a
14.4478	0.0	pain	1	144478	0	n/a
16.064	0.0	pain	1	160640	0	n/a
17.7514	0.0	pain	1	177514	0	n/a
19.4723	0.0	pain	1	194723	0	n/a
21.0394	0.0	pain	1	210394	0	n/a
22.7276	0.0	pain	1	227276	0	n/a
24.3987	0.0	pain	1	243987	0	n/a
26.1449	0.0	pain	1	261449	0	n/a
27.7391	0.0	pain	1	277391	0	n/a
29.4442	0.0	pain	1	294442	0	n/a
31.1577	0.0	pain	1	311577	0	n/a
32.7566	0.0	pain	1	327566	0	n/a
34.379	0.0	pain	1	343790	0	n/a
35.9539	0.0	pain	1	359539	0	n/a
37.585	0.0	pain	1	375850	0	n/a
39.1612	0.0	pain	1	391612	0	n/a
40.7915	0.0	pain	1	407915	0	n/a
42.3869	0.0	pain	1	423869	0	n/a
44.0681	0.0	pain	1	440681	0	n/a
45.647	0.0	pain	1	456470	0	n/a
47.2981	0.0	pain	1	472981	0	n/a
48.8964	0.0	pain	1	488964	0	n/a
50.5724	0.0	pain	1	505724	0	n/a
52.2979	0.0	pain	1	522979	0	n/a
54.0268	0.0	pain	1	540268	0	n/a
55.7443	0.0	pain	1	557443	0	n/a
57.3462	0.0	pain	1	573462	0	n/a
59.0814	0.0	pain	1	590814	0	n/a
60.7316	0.0	Abort	99	607316	1	LASER ABORT
66.4674	0.0	pain	1	664674	0	n/a
68.1306	0.0	Abort	99	681306	1	LASER ABORT
3.5355	0.0	pain	1	35355	0	n/a
5.17	0.0	pain	1	51700	0	n/a
6.8818	0.0	pain	1	68818	0	n/a
8.4593	0.0	pain	1	84593	0	n/a
10.1173	0.0	pain	1	101173	0	n/a
11.7693	0.0	pain	1	117693	0	n/a
13.4047	0.0	pain	1	134047	0	n/a
15.1528	0.0	pain	1	151528	0	n/a
16.7999	0.0	pain	1	167999	0	n/a
18.3751	0.0	pain	1	183751	0	n/a
20.0786	0.0	pain	1	200786	0	n/a
21.8017	0.0	pain	1	218017	0	n/a
23.4219	0.0	pain	1	234219	0	n/a
25.066	0.0	pain	1	250660	0	n/a
26.6982	0.0	pain	1	266982	0	n/a
28.2594	0.0	pain	1	282594	1	MAN REJECT PRE ICA
29.8562	0.0	pain	1	298562	0	n/a
31.4106	0.0	pain	1	314106	0	n/a
32.9966	0.0	pain	1	329966	0	n/a
34.686	0.0	pain	1	346860	0	n/a
36.4112	0.0	pain	1	364112	0	n/a
38.1554	0.0	pain	1	381554	0	n/a
39.8812	0.0	pain	1	398812	0	n/a
41.4816	0.0	pain	1	414816	0	n/a
43.2176	0.0	pain	1	432176	0	n/a
44.9007	0.0	pain	1	449007	0	n/a
46.5769	0.0	pain	1	465769	0	n/a
48.3183	0.0	pain	1	483183	0	n/a
50.0045	0.0	pain	1	500045	0	n/a
51.6534	0.0	pain	1	516534	0	n/a
53.2958	0.0	pain	1	532958	0	n/a
54.9919	0.0	pain	1	549919	0	n/a
56.7339	0.0	pain	1	567339	0	n/a
58.3891	0.0	pain	1	583891	0	n/a
60.0984	0.0	pain	1	600984	0	n/a
61.7043	0.0	pain	1	617043	0	n/a
8.7021	0.0	pain	1	87021	0	n/a
10.3013	0.0	pain	1	103013	0	n/a
12.0457	0.0	pain	1	120457	0	n/a
13.7559	0.0	pain	1	137559	0	n/a
15.3588	0.0	pain	1	153588	0	n/a
17.0872	0.0	pain	1	170872	0	n/a
18.7072	0.0	pain	1	187072	0	n/a
20.3893	0.0	pain	1	203893	0	n/a
22.1157	0.0	pain	1	221157	0	n/a
23.7226	0.0	pain	1	237226	0	n/a
25.4519	0.0	pain	1	254519	0	n/a
27.0522	0.0	pain	1	270522	0	n/a
28.6126	0.0	pain	1	286126	0	n/a
30.2435	0.0	pain	1	302435	0	n/a
31.8336	0.0	pain	1	318336	0	n/a
33.4089	0.0	pain	1	334089	0	n/a
34.965	0.0	pain	1	349650	0	n/a
36.5571	0.0	pain	1	365571	0	n/a
38.1095	0.0	pain	1	381095	0	n/a
39.8018	0.0	pain	1	398018	0	n/a
41.5287	0.0	pain	1	415287	0	n/a
43.0818	0.0	pain	1	430818	0	n/a
44.6693	0.0	pain	1	446693	0	n/a
46.2414	0.0	pain	1	462414	0	n/a
47.8025	0.0	pain	1	478025	0	n/a
49.3736	0.0	pain	1	493736	0	n/a
50.9439	0.0	pain	1	509439	0	n/a
52.5479	0.0	pain	1	525479	0	n/a
54.172	0.0	pain	1	541720	0	n/a
55.9136	0.0	pain	1	559136	0	n/a
57.5774	0.0	pain	1	575774	0	n/a
59.1566	0.0	pain	1	591566	0	n/a
60.7507	0.0	pain	1	607507	0	n/a
62.377	0.0	pain	1	623770	0	n/a
64.1274	0.0	pain	1	641274	0	n/a
65.6922	0.0	pain	1	656922	0	n/a
5.003	0.0	pain	1	50030	0	n/a
6.6139	0.0	pain	1	66139	0	n/a
8.1983	0.0	pain	1	81983	0	n/a
9.8322	0.0	pain	1	98322	0	n/a
11.4476	0.0	pain	1	114476	0	n/a
13.1118	0.0	pain	1	131118	0	n/a
14.7007	0.0	pain	1	147007	0	n/a
16.2568	0.0	pain	1	162568	0	n/a
17.8382	0.0	pain	1	178382	0	n/a
19.5733	0.0	pain	1	195733	0	n/a
21.1367	0.0	pain	1	211367	0	n/a
22.8876	0.0	pain	1	228876	0	n/a
24.4537	0.0	pain	1	244537	0	n/a
26.0981	0.0	pain	1	260981	0	n/a
27.7406	0.0	pain	1	277406	0	n/a
29.4067	0.0	pain	1	294067	0	n/a
31.0426	0.0	pain	1	310426	0	n/a
32.6958	0.0	Abort	99	326958	1	LASER ABORT
40.9577	0.0	pain	1	409577	0	n/a
42.5198	0.0	pain	1	425198	0	n/a
44.2072	0.0	pain	1	442072	0	n/a
45.9294	0.0	pain	1	459294	0	n/a
47.5246	0.0	pain	1	475246	0	n/a
49.2428	0.0	pain	1	492428	0	n/a
50.8247	0.0	pain	1	508247	0	n/a
52.438	0.0	pain	1	524380	0	n/a
54.1422	0.0	pain	1	541422	0	n/a
55.8274	0.0	pain	1	558274	0	n/a
57.4123	0.0	pain	1	574123	0	n/a
59.0627	0.0	pain	1	590627	0	n/a
60.7077	0.0	pain	1	607077	0	n/a
62.3558	0.0	pain	1	623558	0	n/a
64.0343	0.0	pain	1	640343	0	n/a
65.7574	0.0	pain	1	657574	0	n/a
67.3603	0.0	pain	1	673603	0	n/a
68.9337	0.0	pain	1	689337	0	n/a
6.101	0.0	pain	1	61010	0	n/a
7.8358	0.0	pain	1	78358	0	n/a
9.4043	0.0	pain	1	94043	0	n/a
11.0043	0.0	pain	1	110043	0	n/a
12.7208	0.0	pain	1	127208	0	n/a
14.424	0.0	pain	1	144240	0	n/a
15.989	0.0	pain	1	159890	0	n/a
17.6192	0.0	pain	1	176192	0	n/a
19.2111	0.0	pain	1	192111	0	n/a
20.9186	0.0	pain	1	209186	0	n/a
22.6595	0.0	pain	1	226595	0	n/a
24.347	0.0	pain	1	243470	0	n/a
26.0232	0.0	pain	1	260232	0	n/a
27.6693	0.0	pain	1	276693	0	n/a
29.3254	0.0	pain	1	293254	0	n/a
30.9994	0.0	pain	1	309994	0	n/a
32.7397	0.0	pain	1	327397	0	n/a
34.3038	0.0	pain	1	343038	0	n/a
35.9701	0.0	pain	1	359701	0	n/a
37.707	0.0	pain	1	377070	0	n/a
39.3105	0.0	pain	1	393105	0	n/a
40.9125	0.0	pain	1	409125	0	n/a
42.4825	0.0	pain	1	424825	0	n/a
44.1158	0.0	pain	1	441158	0	n/a
45.7691	0.0	pain	1	457691	0	n/a
47.383	0.0	pain	1	473830	0	n/a
48.9951	0.0	pain	1	489951	0	n/a
50.7273	0.0	pain	1	507273	0	n/a
52.4085	0.0	pain	1	524085	0	n/a
53.9749	0.0	pain	1	539749	0	n/a
55.6738	0.0	pain	1	556738	0	n/a
57.267	0.0	pain	1	572670	0	n/a
58.8424	0.0	pain	1	588424	0	n/a
60.5363	0.0	pain	1	605363	0	n/a
62.2325	0.0	pain	1	622325	0	n/a
63.8526	0.0	pain	1	638526	0	n/a
4.2528	0.0	Abort	99	42528	1	LASER ABORT
16.6031	0.0	pain	1	166031	0	n/a
18.3261	0.0	pain	1	183261	0	n/a
20.0304	0.0	pain	1	200304	0	n/a
21.5993	0.0	Abort	99	215993	1	LASER ABORT
