onset	duration	trial_type	value	sample	dropped	drop reason
10.0854	0.0	pain	1	100854	0	n/a
11.7596	0.0	pain	1	117596	0	n/a
13.3964	0.0	pain	1	133964	0	n/a
15.1158	0.0	pain	1	151158	0	n/a
16.7909	0.0	pain	1	167909	0	n/a
18.4541	0.0	pain	1	184541	0	n/a
20.059	0.0	pain	1	200590	0	n/a
21.7445	0.0	pain	1	217445	0	n/a
23.4493	0.0	pain	1	234493	0	n/a
25.0728	0.0	pain	1	250728	0	n/a
26.6377	0.0	pain	1	266377	0	n/a
28.3451	0.0	pain	1	283451	0	n/a
29.962	0.0	pain	1	299620	0	n/a
31.5561	0.0	pain	1	315561	0	n/a
33.1696	0.0	pain	1	331696	0	n/a
34.9098	0.0	pain	1	349098	0	n/a
36.6316	0.0	pain	1	366316	0	n/a
38.3401	0.0	pain	1	383401	0	n/a
40.0019	0.0	pain	1	400019	0	n/a
41.5541	0.0	pain	1	415541	0	n/a
43.2513	0.0	pain	1	432513	0	n/a
44.9105	0.0	pain	1	449105	0	n/a
46.5399	0.0	pain	1	465399	0	n/a
48.2692	0.0	pain	1	482692	0	n/a
49.9021	0.0	pain	1	499021	0	n/a
51.4925	0.0	pain	1	514925	0	n/a
53.2238	0.0	pain	1	532238	0	n/a
54.839	0.0	pain	1	548390	0	n/a
56.4491	0.0	pain	1	564491	0	n/a
58.0513	0.0	Abort	99	580513	1	LASER ABORT
61.1789	0.0	pain	1	611789	0	n/a
62.8268	0.0	Abort	99	628268	1	LASER ABORT
66.4573	0.0	pain	1	664573	0	n/a
68.2026	0.0	pain	1	682026	0	n/a
69.8544	0.0	pain	1	698544	0	n/a
8.1434	0.0	pain	1	81434	0	n/a
9.7785	0.0	pain	1	97785	0	n/a
11.3867	0.0	pain	1	113867	0	n/a
13.0738	0.0	pain	1	130738	0	n/a
14.8173	0.0	pain	1	148173	0	n/a
16.5441	0.0	pain	1	165441	0	n/a
18.1745	0.0	pain	1	181745	0	n/a
19.7595	0.0	pain	1	197595	0	n/a
21.4256	0.0	pain	1	214256	0	n/a
23.1257	0.0	pain	1	231257	0	n/a
24.7792	0.0	pain	1	247792	0	n/a
26.4034	0.0	pain	1	264034	0	n/a
28.0343	0.0	pain	1	280343	0	n/a
29.6215	0.0	pain	1	296215	0	n/a
31.3658	0.0	pain	1	313658	0	n/a
33.0328	0.0	pain	1	330328	0	n/a
34.753	0.0	pain	1	347530	0	n/a
36.4754	0.0	pain	1	364754	0	n/a
38.2236	0.0	pain	1	382236	0	n/a
39.8486	0.0	pain	1	398486	0	n/a
41.595	0.0	pain	1	415950	0	n/a
43.1868	0.0	pain	1	431868	0	n/a
44.9384	0.0	pain	1	449384	0	n/a
46.4974	0.0	pain	1	464974	0	n/a
48.0875	0.0	pain	1	480875	0	n/a
49.8255	0.0	pain	1	498255	0	n/a
51.4086	0.0	pain	1	514086	0	n/a
52.9798	0.0	pain	1	529798	0	n/a
54.5659	0.0	pain	1	545659	0	n/a
56.1664	0.0	pain	1	561664	0	n/a
57.8846	0.0	pain	1	578846	0	n/a
59.4574	0.0	Abort	99	594574	1	LASER ABORT
61.5555	0.0	pain	1	615555	0	n/a
63.1826	0.0	pain	1	631826	0	n/a
64.7467	0.0	pain	1	647467	0	n/a
66.3522	0.0	pain	1	663522	0	n/a
8.5638	0.0	pain	1	85638	0	n/a
10.1709	0.0	pain	1	101709	0	n/a
11.775	0.0	pain	1	117750	0	n/a
13.3604	0.0	pain	1	133604	0	n/a
14.9216	0.0	pain	1	149216	0	n/a
16.5748	0.0	pain	1	165748	0	n/a
18.3149	0.0	pain	1	183149	0	n/a
20.0208	0.0	pain	1	200208	0	n/a
21.6343	0.0	pain	1	216343	0	n/a
23.2911	0.0	pain	1	232911	0	n/a
24.9913	0.0	pain	1	249913	0	n/a
26.6525	0.0	pain	1	266525	0	n/a
28.2949	0.0	pain	1	282949	0	n/a
29.9567	0.0	pain	1	299567	0	n/a
31.5941	0.0	pain	1	315941	0	n/a
33.1751	0.0	pain	1	331751	0	n/a
34.8132	0.0	pain	1	348132	0	n/a
36.4737	0.0	pain	1	364737	0	n/a
38.1366	0.0	pain	1	381366	0	n/a
39.7728	0.0	pain	1	397728	0	n/a
41.4489	0.0	pain	1	414489	0	n/a
43.117	0.0	pain	1	431170	0	n/a
44.7475	0.0	pain	1	447475	1	MAN REJECT PRE ICA
46.4493	0.0	pain	1	464493	0	n/a
48.0186	0.0	pain	1	480186	0	n/a
49.7157	0.0	pain	1	497157	0	n/a
51.3361	0.0	pain	1	513361	0	n/a
52.9952	0.0	pain	1	529952	0	n/a
54.5571	0.0	pain	1	545571	0	n/a
56.1859	0.0	pain	1	561859	0	n/a
57.8999	0.0	pain	1	578999	0	n/a
59.6331	0.0	pain	1	596331	0	n/a
61.2731	0.0	pain	1	612731	0	n/a
62.9817	0.0	pain	1	629817	0	n/a
64.5398	0.0	pain	1	645398	0	n/a
66.2518	0.0	pain	1	662518	0	n/a
9.4299	0.0	pain	1	94299	0	n/a
11.1134	0.0	pain	1	111134	0	n/a
12.8386	0.0	pain	1	128386	0	n/a
14.5006	0.0	pain	1	145006	0	n/a
16.1156	0.0	pain	1	161156	0	n/a
17.6888	0.0	pain	1	176888	0	n/a
19.323	0.0	pain	1	193230	0	n/a
20.9361	0.0	pain	1	209361	0	n/a
22.6002	0.0	pain	1	226002	0	n/a
24.3224	0.0	pain	1	243224	0	n/a
26.0168	0.0	pain	1	260168	0	n/a
27.6557	0.0	pain	1	276557	0	n/a
29.3718	0.0	pain	1	293718	0	n/a
30.9463	0.0	pain	1	309463	0	n/a
32.5314	0.0	pain	1	325314	0	n/a
34.0863	0.0	pain	1	340863	0	n/a
35.6747	0.0	pain	1	356747	0	n/a
37.2966	0.0	pain	1	372966	0	n/a
39.0281	0.0	pain	1	390281	0	n/a
40.648	0.0	pain	1	406480	0	n/a
42.3014	0.0	pain	1	423014	0	n/a
43.9823	0.0	pain	1	439823	0	n/a
45.6778	0.0	pain	1	456778	0	n/a
47.3386	0.0	pain	1	473386	0	n/a
49.059	0.0	pain	1	490590	0	n/a
50.6803	0.0	pain	1	506803	0	n/a
52.3061	0.0	pain	1	523061	0	n/a
54.0556	0.0	pain	1	540556	0	n/a
55.6835	0.0	pain	1	556835	0	n/a
57.3236	0.0	pain	1	573236	0	n/a
58.935	0.0	pain	1	589350	0	n/a
60.5729	0.0	pain	1	605729	0	n/a
62.3192	0.0	pain	1	623192	0	n/a
63.9226	0.0	pain	1	639226	0	n/a
65.4986	0.0	pain	1	654986	0	n/a
67.0979	0.0	pain	1	670979	0	n/a
8.4555	0.0	pain	1	84555	0	n/a
10.1583	0.0	pain	1	101583	0	n/a
11.8177	0.0	pain	1	118177	0	n/a
13.4577	0.0	pain	1	134577	0	n/a
15.0141	0.0	pain	1	150141	0	n/a
16.7549	0.0	pain	1	167549	0	n/a
18.3901	0.0	pain	1	183901	0	n/a
20.0473	0.0	pain	1	200473	0	n/a
21.6098	0.0	pain	1	216098	0	n/a
23.336	0.0	pain	1	233360	0	n/a
25.0469	0.0	pain	1	250469	0	n/a
26.7961	0.0	pain	1	267961	0	n/a
28.3762	0.0	pain	1	283762	0	n/a
29.9874	0.0	pain	1	299874	0	n/a
31.6356	0.0	pain	1	316356	0	n/a
33.266	0.0	pain	1	332660	0	n/a
34.9892	0.0	pain	1	349892	0	n/a
36.5791	0.0	pain	1	365791	0	n/a
38.3012	0.0	pain	1	383012	0	n/a
40.0455	0.0	pain	1	400455	0	n/a
41.6978	0.0	pain	1	416978	0	n/a
43.3871	0.0	pain	1	433871	0	n/a
44.9721	0.0	pain	1	449721	0	n/a
46.5382	0.0	pain	1	465382	0	n/a
48.2444	0.0	pain	1	482444	0	n/a
49.9588	0.0	pain	1	499588	0	n/a
51.5539	0.0	pain	1	515539	0	n/a
53.223	0.0	pain	1	532230	0	n/a
54.83	0.0	pain	1	548300	0	n/a
56.5494	0.0	pain	1	565494	0	n/a
58.3006	0.0	pain	1	583006	0	n/a
59.8995	0.0	pain	1	598995	0	n/a
61.5846	0.0	pain	1	615846	0	n/a
63.2688	0.0	pain	1	632688	0	n/a
64.939	0.0	pain	1	649390	0	n/a
66.6564	0.0	pain	1	666564	0	n/a
8.1283	0.0	pain	1	81283	0	n/a
9.7581	0.0	pain	1	97581	0	n/a
11.4274	0.0	pain	1	114274	0	n/a
13.0155	0.0	pain	1	130155	0	n/a
14.5807	0.0	pain	1	145807	0	n/a
16.1421	0.0	pain	1	161421	0	n/a
17.847	0.0	pain	1	178470	0	n/a
19.4251	0.0	pain	1	194251	0	n/a
21.1116	0.0	pain	1	211116	0	n/a
22.801	0.0	pain	1	228010	0	n/a
24.5069	0.0	pain	1	245069	0	n/a
26.2424	0.0	pain	1	262424	0	n/a
27.8572	0.0	pain	1	278572	0	n/a
29.4584	0.0	pain	1	294584	0	n/a
31.0945	0.0	pain	1	310945	0	n/a
32.652	0.0	pain	1	326520	0	n/a
34.2579	0.0	pain	1	342579	0	n/a
35.8563	0.0	pain	1	358563	0	n/a
37.4255	0.0	pain	1	374255	0	n/a
38.9764	0.0	pain	1	389764	0	n/a
40.6358	0.0	pain	1	406358	0	n/a
42.3697	0.0	pain	1	423697	0	n/a
44.0688	0.0	pain	1	440688	0	n/a
45.7261	0.0	pain	1	457261	0	n/a
47.3692	0.0	pain	1	473692	0	n/a
49.0317	0.0	pain	1	490317	0	n/a
50.7116	0.0	pain	1	507116	0	n/a
52.3718	0.0	pain	1	523718	0	n/a
53.9349	0.0	pain	1	539349	0	n/a
55.4892	0.0	pain	1	554892	0	n/a
57.1726	0.0	pain	1	571726	0	n/a
58.8915	0.0	pain	1	588915	0	n/a
60.4958	0.0	pain	1	604958	0	n/a
62.0708	0.0	pain	1	620708	0	n/a
63.6433	0.0	pain	1	636433	0	n/a
65.3081	0.0	pain	1	653081	0	n/a
9.0014	0.0	pain	1	90014	0	n/a
10.5765	0.0	pain	1	105765	0	n/a
12.2959	0.0	pain	1	122959	0	n/a
13.8837	0.0	pain	1	138837	0	n/a
15.5472	0.0	pain	1	155472	0	n/a
17.2554	0.0	pain	1	172554	0	n/a
18.9465	0.0	pain	1	189465	0	n/a
20.5767	0.0	pain	1	205767	0	n/a
22.2538	0.0	pain	1	222538	0	n/a
23.8707	0.0	pain	1	238707	0	n/a
25.4831	0.0	pain	1	254831	0	n/a
27.044	0.0	pain	1	270440	0	n/a
28.7452	0.0	pain	1	287452	0	n/a
30.3154	0.0	pain	1	303154	0	n/a
32.0115	0.0	pain	1	320115	0	n/a
33.626	0.0	pain	1	336260	0	n/a
35.2039	0.0	pain	1	352039	0	n/a
36.9183	0.0	pain	1	369183	0	n/a
38.5474	0.0	pain	1	385474	0	n/a
40.2883	0.0	pain	1	402883	0	n/a
41.8547	0.0	pain	1	418547	0	n/a
43.5016	0.0	pain	1	435016	0	n/a
45.1528	0.0	pain	1	451528	0	n/a
46.7619	0.0	pain	1	467619	0	n/a
48.5124	0.0	pain	1	485124	0	n/a
50.1035	0.0	pain	1	501035	0	n/a
51.7695	0.0	pain	1	517695	0	n/a
53.4186	0.0	pain	1	534186	0	n/a
55.1471	0.0	pain	1	551471	0	n/a
56.7852	0.0	pain	1	567852	0	n/a
58.4604	0.0	pain	1	584604	0	n/a
60.1105	0.0	pain	1	601105	0	n/a
61.8334	0.0	pain	1	618334	0	n/a
63.4605	0.0	pain	1	634605	0	n/a
65.126	0.0	pain	1	651260	0	n/a
66.7263	0.0	pain	1	667263	0	n/a
